PlayerId,NameFirst,NameLast,CurrentHandle,TotalUSDPrize,Game,Genre,Continent_Name,Country_Name,ReleaseDate,ReleaseYear
22550,Alexey,Barsukov,ShtanUdachi,117466.67,Hearthstone,Collectible Card Game,Europe,Russian Federation,2014-03-11,2014
22550,Alexey,Barsukov,ShtanUdachi,117466.67,Hearthstone,Collectible Card Game,Asia,Russian Federation,2014-03-11,2014
23913,William,Barton,Amnesiac,114725.0,Hearthstone,Collectible Card Game,North America,United States of America,2014-03-11,2014
32363,Jerome,Faucher,Monsanto,110925.0,Hearthstone,Collectible Card Game,North America,Canada,2014-03-11,2014
15114,Paul,Nemeth,Zalae,110141.67,Hearthstone,Collectible Card Game,North America,United States of America,2014-03-11,2014
1244,Cong,Shu,StrifeCro,106314.27,Hearthstone,Collectible Card Game,North America,United States of America,2014-03-11,2014
38403,Mihai,Dragalin,languagehacker,102887.5,Hearthstone,Collectible Card Game,North America,Canada,2014-03-11,2014
12141,Bo,Li,LiBo,100759.37,Hearthstone,Collectible Card Game,Asia,"China, People's Republic of",2014-03-11,2014
30162,Julien,Perrault-Harvey,Cydonia,97593.92,Hearthstone,Collectible Card Game,North America,Canada,2014-03-11,2014
17271,Il Mook,Kang,handsomeguy,97479.0,Hearthstone,Collectible Card Game,Asia,"Korea, Republic of",2014-03-11,2014
14270,Shengyuan,Luo,Roger,96719.1,Hearthstone,Collectible Card Game,Asia,Taiwan,2014-03-11,2014
30561,Chris,Tsakopoulos,Fenomeno,94073.0,Hearthstone,Collectible Card Game,Europe,"Greece, Hellenic Republic",2014-03-11,2014
32359,Edwin,Cook,HotMEOWTH,91550.0,Hearthstone,Collectible Card Game,North America,United States of America,2014-03-11,2014
43794,Juwei,Wu,XiaoT,89346.12,Hearthstone,Collectible Card Game,Asia,"China, People's Republic of",2014-03-11,2014
37063,Tsu Lin,Tsao,SamuelTsao,89250.0,Hearthstone,Collectible Card Game,Asia,Taiwan,2014-03-11,2014
23558,Kacper,Kwieciński,A83650,87636.14,Hearthstone,Collectible Card Game,Europe,"Poland, Republic of",2014-03-11,2014
50884,Zong Chang,Wu,BloodTrail,86250.0,Hearthstone,Collectible Card Game,Asia,Taiwan,2014-03-11,2014
45830,Wataru,Ishibashi,posesi,84196.0,Hearthstone,Collectible Card Game,Asia,Japan,2014-03-11,2014
47728,Zakarya,Hail,xBlyzes,83373.91,Hearthstone,Collectible Card Game,Europe,"France, French Republic",2014-03-11,2014
30167,Francisco,Leimontas,PNC,82409.24,Hearthstone,Collectible Card Game,South America,"Argentina, Argentine Republic",2014-03-11,2014
33663,Tsz Kin,Lo,kin0531,81932.0,Hearthstone,Collectible Card Game,Asia,"Hong Kong, Special Administrative Region of China",2014-03-11,2014
25983,George,Webb,BoarControl,80924.07,Hearthstone,Collectible Card Game,Europe,United Kingdom of Great Britain & Northern Ireland,2014-03-11,2014
14148,Keaton,Gill,Chakki,80338.22,Hearthstone,Collectible Card Game,North America,United States of America,2014-03-11,2014
15615,Ole,Batyrbekov,Naiman,79671.53,Hearthstone,Collectible Card Game,Europe,"Kazakhstan, Republic of",2014-03-11,2014
15615,Ole,Batyrbekov,Naiman,79671.53,Hearthstone,Collectible Card Game,Asia,"Kazakhstan, Republic of",2014-03-11,2014
39850,Tyler,Hoang Nguyen,Tylerootd,78375.0,Hearthstone,Collectible Card Game,Europe,"Netherlands, Kingdom of the",2014-03-11,2014
25030,Jan,Janßen,SuperJJ,77943.68,Hearthstone,Collectible Card Game,Europe,"Germany, Federal Republic of",2014-03-11,2014
37062,-,-,DocPwn,77433.33,Hearthstone,Collectible Card Game,North America,Canada,2014-03-11,2014
50877,Yashima,Nozomi,Alutemu,76675.0,Hearthstone,Collectible Card Game,Asia,Japan,2014-03-11,2014
33858,Thomas,Zimmer,Sintolol,76346.78,Hearthstone,Collectible Card Game,Europe,"Germany, Federal Republic of",2014-03-11,2014
33381,Songyang,Zhao,Hamster,74382.47,Hearthstone,Collectible Card Game,Asia,"China, People's Republic of",2014-03-11,2014
36818,David,Acosta,killinallday,73575.0,Hearthstone,Collectible Card Game,North America,United States of America,2014-03-11,2014
7139,Jeffrey,Shih,Trump,72637.5,Hearthstone,Collectible Card Game,North America,United States of America,2014-03-11,2014
15703,Facu,Pruzzo,Nalguidan,70750.0,Hearthstone,Collectible Card Game,South America,"Argentina, Argentine Republic",2014-03-11,2014
29789,Edward,Goodwin,Gallon213,70216.0,Hearthstone,Collectible Card Game,North America,United States of America,2014-03-11,2014
17263,Chen,Yuxiang,Breath,69487.73,Hearthstone,Collectible Card Game,Asia,"China, People's Republic of",2014-03-11,2014
61464,-,-,Yueying,68162.5,Hearthstone,Collectible Card Game,Asia,"China, People's Republic of",2014-03-11,2014
71040,Jack,Bancroft,DeadDraw,67950.0,Hearthstone,Collectible Card Game,Europe,United Kingdom of Great Britain & Northern Ireland,2014-03-11,2014
15803,Stanislav,Cifka,StanCifka,67096.88,Hearthstone,Collectible Card Game,Europe,Czech Republic,2014-03-11,2014
12108,Baek,Hak Jun,Kranich,66835.51,Hearthstone,Collectible Card Game,Asia,"Korea, Republic of",2014-03-11,2014
12107,Hyun Soo,Cho,Flurry,66730.8,Hearthstone,Collectible Card Game,Asia,"Korea, Republic of",2014-03-11,2014
49179,Martin,Prête,Zhym,65702.33,Hearthstone,Collectible Card Game,Europe,"France, French Republic",2014-03-11,2014
21541,Louis,Bremers,Mitsuhide,64140.31,Hearthstone,Collectible Card Game,Europe,"Netherlands, Kingdom of the",2014-03-11,2014
46854,Michael,Luker,Luker,63000.0,Hearthstone,Collectible Card Game,North America,Canada,2014-03-11,2014
8376,Jason,Chan,Amaz,62704.15,Hearthstone,Collectible Card Game,Asia,"Hong Kong, Special Administrative Region of China",2014-03-11,2014
12793,Jeffrey,Liu,Tarei,62454.4,Hearthstone,Collectible Card Game,North America,United States of America,2014-03-11,2014
7398,Jan,Palys,Ek0p,60165.48,Hearthstone,Collectible Card Game,Europe,"Germany, Federal Republic of",2014-03-11,2014
12083,Xiao,Feng,Icefox,59309.9,Hearthstone,Collectible Card Game,Asia,"China, People's Republic of",2014-03-11,2014
28465,Sang Hyeon,Baek,DDaHyoNi,58436.0,Hearthstone,Collectible Card Game,Asia,"Korea, Republic of",2014-03-11,2014
22276,Dylan,Mullins,Hotform,56250.0,Hearthstone,Collectible Card Game,North America,Canada,2014-03-11,2014
32353,Chun Pong,Ng,Yulsic,54812.0,Hearthstone,Collectible Card Game,Asia,"Hong Kong, Special Administrative Region of China",2014-03-11,2014
13968,Li,Heyang,Sword,54320.72,Hearthstone,Collectible Card Game,Asia,"China, People's Republic of",2014-03-11,2014
21254,Simon,Raunholst,Crane,53526.12,Hearthstone,Collectible Card Game,Europe,"Denmark, Kingdom of",2014-03-11,2014
29438,Anthony,Trevino,Ant,52375.0,Hearthstone,Collectible Card Game,North America,United States of America,2014-03-11,2014
38798,-,-,Trunks,51231.7,Hearthstone,Collectible Card Game,Asia,"China, People's Republic of",2014-03-11,2014
8321,Petar,Stevanovic,Gaara,51059.59,Hearthstone,Collectible Card Game,Europe,"Germany, Federal Republic of",2014-03-11,2014
7400,Janne,Mikkonen,Savjz,50734.44,Hearthstone,Collectible Card Game,Europe,"Finland, Republic of",2014-03-11,2014
3255,Drew,Biessener,Tidesoftime,50449.6,Hearthstone,Collectible Card Game,North America,United States of America,2014-03-11,2014
49164,Simone,Liguori,Leta,49300.0,Hearthstone,Collectible Card Game,Europe,"Italy, Italian Republic",2014-03-11,2014
43043,Mike,Eichner,Ike,48550.0,Hearthstone,Collectible Card Game,North America,United States of America,2014-03-11,2014
1100,Jeffrey,Brusi,SjoW,47973.61,Hearthstone,Collectible Card Game,Europe,"Sweden, Kingdom of",2014-03-11,2014
